start_ref,end_ref,span,half_span_length,heb,repetitions,tfidf
Deuteronomy 4 13,Deuteronomy 5 22,59,14,אבנ,3,0.016282796633420273
Deuteronomy 4 14,Deuteronomy 4 49,36,9,עבר,9,0.06683156532173466
Deuteronomy 4 16,Deuteronomy 4 23,8,2,פנ,3,0.05094671227078609
Deuteronomy 4 16,Deuteronomy 4 31,16,4,שׁחת,3,0.022655549759668204
Deuteronomy 4 16,Deuteronomy 4 34,19,4,או,3,0.014720037018105562
Deuteronomy 4 19,Deuteronomy 5 21,52,13,עבד,9,0.06995190697537855
Deuteronomy 4 19,Deuteronomy 5 11,42,10,נשׂא,3,0.015641863310882693
Deuteronomy 4 19,Deuteronomy 4 34,16,4,עינ,3,0.05083605576036875
Deuteronomy 4 19,Deuteronomy 4 47,29,7,שׁמשׁ,3,0.021461480607983408
Deuteronomy 4 20,Deuteronomy 5 15,45,11,יצא,6,0.03997897269520258
Deuteronomy 4 20,Deuteronomy 4 38,19,4,נחלה,3,0.023309832923251735
Deuteronomy 4 21,Deuteronomy 4 38,18,4,בוא,3,0.03717219149411767
Deuteronomy 4 22,Deuteronomy 4 39,18,4,אינ,3,0.01816397562759106
Deuteronomy 4 22,Deuteronomy 5 25,53,13,מות,3,0.011517960749078609
Deuteronomy 4 23,Deuteronomy 5 3,30,7,כרת,3,0.02126717021194179
Deuteronomy 4 24,Deuteronomy 5 25,51,12,אכל,3,0.02028707318777024
Deuteronomy 4 25,Deuteronomy 5 21,46,11,רע,6,0.04167603591956463
Deuteronomy 4 28,Deuteronomy 5 15,37,9,יד,3,0.03441297199131272
Deuteronomy 4 28,Deuteronomy 6 4,59,14,שׁמע,18,0.09559539683719168
Deuteronomy 4 28,Deuteronomy 5 24,46,11,אדמ,3,0.015950377658956343
Deuteronomy 4 30,Deuteronomy 5 30,50,12,שׁוב,3,0.012871684702837236
Deuteronomy 4 31,Deuteronomy 5 3,22,5,ברית,3,0.04528596646292097
Deuteronomy 4 32,Deuteronomy 5 26,44,11,כמו,3,0.030207399679557604
Deuteronomy 4 34,Deuteronomy 5 27,43,10,קרב,3,0.032459317100432386
Deuteronomy 4 34,Deuteronomy 4 38,5,1,גוי,3,0.06502295961865523
Deuteronomy 4 34,Deuteronomy 5 15,31,7,מצרימ,6,0.06120791860345623
Deuteronomy 4 36,Deuteronomy 4 42,7,1,מנ,3,0.03154017005853156
Deuteronomy 4 37,Deuteronomy 6 5,51,12,אהב,3,0.042922961215966816
Deuteronomy 4 39,Deuteronomy 4 48,10,2,הוא,3,0.03854909673820524
Deuteronomy 4 40,Deuteronomy 6 15,58,14,אדמה,3,0.046269141032600755
Deuteronomy 4 41,Deuteronomy 4 49,9,2,מזרח,3,0.037984689197086495
Deuteronomy 4 41,Deuteronomy 6 10,52,13,עיר,3,0.016282796633420273
Deuteronomy 4 42,Deuteronomy 5 17,25,6,רצח,3,0.03259906961857301
Deuteronomy 4 45,Deuteronomy 6 20,58,14,עדות,3,0.024009273713426833
Deuteronomy 4 46,Deuteronomy 4 49,4,1,ירדנ,3,0.06438444182395023
Deuteronomy 4 46,Deuteronomy 4 47,2,0,מלכ,3,0.030908328398183457
Deuteronomy 4 48,Deuteronomy 5 20,22,5,עד,3,0.03211949445485988
Deuteronomy 4 49,Deuteronomy 5 8,9,2,תחת,3,0.036516731737986426
Deuteronomy 5 1,Deuteronomy 6 1,34,8,למד,3,0.08693085231619468
Deuteronomy 5 2,Deuteronomy 7 2,59,14,כרת,3,0.02126717021194179
Deuteronomy 5 5,Deuteronomy 6 8,37,9,בינ,3,0.017487976743844637
Deuteronomy 5 5,Deuteronomy 5 31,27,6,עמד,3,0.020666784688294065
Deuteronomy 5 10,Deuteronomy 7 11,60,15,מצוה,9,0.07869209556260584
Deuteronomy 5 11,Deuteronomy 5 20,10,2,שׁוא,3,0.03670962233933114
Deuteronomy 5 12,Deuteronomy 5 15,4,1,שׁבת,3,0.0203933493541784
Deuteronomy 5 14,Deuteronomy 6 23,43,10,למענ,9,0.06650594468368416
Deuteronomy 5 14,Deuteronomy 7 3,48,12,בת,3,0.013115982557883477
Deuteronomy 5 14,Deuteronomy 5 21,8,2,אמה,3,0.0203933493541784
Deuteronomy 5 16,Deuteronomy 6 2,20,5,ארכ,3,0.03398891559029733
Deuteronomy 5 16,Deuteronomy 7 5,48,12,אמ,3,0.011308925087522527
Deuteronomy 5 20,Deuteronomy 7 15,54,13,רע,6,0.04167603591956463
Deuteronomy 5 22,Deuteronomy 7 5,42,10,אשׁ,6,0.078506864096563
Deuteronomy 5 24,Deuteronomy 7 19,54,13,ראה,3,0.06031426713345347
Deuteronomy 6 12,Deuteronomy 7 16,30,7,עבד,6,0.06995190697537855
Deuteronomy 6 8,Deuteronomy 7 24,42,10,יד,6,0.03441297199131272
Deuteronomy 6 21,Deuteronomy 7 19,24,6,חזק,3,0.04532991657321844
Deuteronomy 5 31,Deuteronomy 7 1,29,7,ארצ,9,0.13193745935442946
Deuteronomy 5 29,Deuteronomy 6 23,28,7,למענ,6,0.06650594468368416
Deuteronomy 5 31,Deuteronomy 7 11,39,9,חק,6,0.09286069796578728
Deuteronomy 5 31,Deuteronomy 7 17,45,11,ירשׁ,6,0.0768453159129562
Deuteronomy 6 6,Deuteronomy 7 25,45,11,על,9,0.09124083366737973
Deuteronomy 5 25,Deuteronomy 6 25,34,8,זאת,3,0.032459317100432386
Deuteronomy 7 20,Deuteronomy 7 24,5,1,עד,3,0.03211949445485988
Deuteronomy 7 2,Deuteronomy 7 12,11,2,ברית,3,0.04528596646292097
Deuteronomy 5 25,Deuteronomy 7 16,50,12,אכל,3,0.02028707318777024
Deuteronomy 6 8,Deuteronomy 7 19,37,9,אות,3,0.02938792693358707
Deuteronomy 7 10,Deuteronomy 7 15,6,1,שׂנא,3,0.03398891559029733
Deuteronomy 6 7,Deuteronomy 7 8,27,6,בית,6,0.036516731737986426
Deuteronomy 5 32,Deuteronomy 7 15,42,10,סור,3,0.021710395511227026
Deuteronomy 5 33,Deuteronomy 6 24,25,6,טוב,6,0.05660745807865121
Deuteronomy 6 3,Deuteronomy 7 22,45,11,רבה,3,0.016282796633420273
Deuteronomy 7 1,Deuteronomy 7 17,17,4,רב,3,0.018875569424713023
Deuteronomy 7 7,Deuteronomy 7 22,16,4,מעט,3,0.019427107102807907
Deuteronomy 7 9,Deuteronomy 7 25,17,4,הוא,3,0.03854909673820524
Deuteronomy 7 10,Deuteronomy 7 24,15,3,אבד,3,0.03775924959944701
Deuteronomy 7 13,Deuteronomy 7 14,2,0,ברכ,3,0.01662648617092104
Deuteronomy 7 12,Deuteronomy 9 23,58,14,שׁמע,6,0.04992032570381224
Deuteronomy 7 13,Deuteronomy 8 13,27,6,רבה,6,0.04328772584468033
Deuteronomy 7 15,Deuteronomy 9 16,48,12,סור,3,0.030919804174771668
Deuteronomy 7 15,Deuteronomy 9 26,58,14,מצרימ,6,0.05977503074631844
Deuteronomy 7 16,Deuteronomy 9 18,49,12,אכל,9,0.04622834843672837
Deuteronomy 7 16,Deuteronomy 9 25,56,14,כי,18,0.10780633246532782
Deuteronomy 7 17,Deuteronomy 9 28,58,14,יכל,3,0.01894346682919081
Deuteronomy 7 18,Deuteronomy 9 27,56,14,זכר,6,0.0322589559456505
Deuteronomy 7 19,Deuteronomy 9 16,44,11,ראה,3,0.030064715528162513
Deuteronomy 7 19,Deuteronomy 9 6,34,8,אתה,6,0.03910777534068182
Deuteronomy 7 20,Deuteronomy 9 20,47,11,גמ,3,0.021927937896017526
Deuteronomy 7 20,Deuteronomy 9 21,48,12,עד,6,0.04879400024924692
Deuteronomy 7 24,Deuteronomy 10 6,58,14,תחת,3,0.01386850453101851
Deuteronomy 7 24,Deuteronomy 9 14,37,9,שׁמימ,3,0.06589620992040839
Deuteronomy 7 25,Deuteronomy 9 21,43,10,שׂרפ,3,0.023827730410982143
Deuteronomy 7 25,Deuteronomy 10 4,55,13,אשׁ,6,0.03354268967121108
Deuteronomy 7 25,Deuteronomy 9 21,43,10,לקח,3,0.0159713085133819
Deuteronomy 7 26,Deuteronomy 8 14,15,3,בית,3,0.02773700906203702
Deuteronomy 8 1,Deuteronomy 8 3,3,0,חיה,3,0.022808225582248362
Deuteronomy 8 2,Deuteronomy 10 12,60,15,הלכ,6,0.04483127305973883
Deuteronomy 8 2,Deuteronomy 10 10,58,14,ארבע,12,0.06708537934242216
Deuteronomy 8 2,Deuteronomy 8 16,15,3,ענה,3,0.0181731393506321
Deuteronomy 8 2,Deuteronomy 10 12,60,15,אמ,3,0.02576975616699644
Deuteronomy 8 7,Deuteronomy 9 18,32,8,עינ,3,0.04009867210625805
Deuteronomy 8 7,Deuteronomy 9 29,43,10,יצא,9,0.04555023444708651
Deuteronomy 8 7,Deuteronomy 10 7,50,12,נחל,3,0.021129331395857636
Deuteronomy 8 7,Deuteronomy 10 7,50,12,מימ,6,0.03910777534068182
Deuteronomy 8 9,Deuteronomy 10 3,44,11,אבנ,6,0.037103765009726
Deuteronomy 8 11,Deuteronomy 9 28,38,9,פנ,3,0.03869758745320035
Deuteronomy 8 13,Deuteronomy 8 13,1,0,רבה,3,0.04328772584468033
Deuteronomy 8 17,Deuteronomy 10 11,44,11,אמר,12,0.050052735687544155
Deuteronomy 8 17,Deuteronomy 11 2,57,14,יד,6,0.03528772634450596
Deuteronomy 8 17,Deuteronomy 9 29,33,8,כח,3,0.028211075118219443
Deuteronomy 8 17,Deuteronomy 11 4,59,14,חיל,3,0.029135618923811495
Deuteronomy 8 18,Deuteronomy 10 21,53,13,הוא,9,0.04791392554014571
Deuteronomy 8 18,Deuteronomy 9 27,30,7,זכר,3,0.0322589559456505
Deuteronomy 8 19,Deuteronomy 10 19,50,12,היה,9,0.07315399831256454
Deuteronomy 8 19,Deuteronomy 9 7,9,2,שׁכח,3,0.052069246677768924
Deuteronomy 8 20,Deuteronomy 10 10,40,10,שׁמע,6,0.04992032570381224
Deuteronomy 9 3,Deuteronomy 9 18,16,4,אכל,3,0.04622834843672837
Deuteronomy 9 3,Deuteronomy 9 25,23,5,שׁמד,6,0.07769498379683065
Deuteronomy 9 3,Deuteronomy 10 9,36,9,דבר,9,0.04791392554014571
Deuteronomy 9 4,Deuteronomy 10 21,47,11,אלה,3,0.02952022280610434
Deuteronomy 9 4,Deuteronomy 9 14,11,2,גוי,3,0.06061436277079677
Deuteronomy 9 4,Deuteronomy 9 6,3,0,צדקה,3,0.033818996897655995
Deuteronomy 9 6,Deuteronomy 10 16,40,10,קשׁה,3,0.027355081254554034
Deuteronomy 9 6,Deuteronomy 10 16,40,10,ערפ,3,0.030140655259412542
Deuteronomy 9 7,Deuteronomy 9 24,18,4,מרה,3,0.029135618923811495
Deuteronomy 9 9,Deuteronomy 10 17,38,9,לקח,3,0.0159713085133819
Deuteronomy 9 9,Deuteronomy 10 18,39,9,לחמ,3,0.026882463288042086
Deuteronomy 9 9,Deuteronomy 11 11,54,13,הר,12,0.10103182308901766
Deuteronomy 9 9,Deuteronomy 11 11,54,13,שׁתה,3,0.023827730410982143
Deuteronomy 9 10,Deuteronomy 10 3,23,5,שׁנימ,9,0.04009867210625805
Deuteronomy 9 10,Deuteronomy 10 4,24,6,כתב,3,0.03441694582626951
Deuteronomy 9 10,Deuteronomy 11 3,45,11,תוכ,3,0.014393623652570556
Deuteronomy 9 12,Deuteronomy 11 7,47,11,עשׂה,15,0.08855484006257812
Deuteronomy 9 12,Deuteronomy 10 11,29,7,אמר,9,0.050052735687544155
Deuteronomy 9 12,Deuteronomy 9 16,5,1,מהר,3,0.045591802090923395
Deuteronomy 9 12,Deuteronomy 10 10,28,7,שׁחת,3,0.02581270936970213
Deuteronomy 9 14,Deuteronomy 11 11,49,12,שׁמ,12,0.05904044561220868
Deuteronomy 9 15,Deuteronomy 11 18,55,13,יד,6,0.03528772634450596
Deuteronomy 9 15,Deuteronomy 10 4,19,4,אשׁ,3,0.03354268967121108
Deuteronomy 9 17,Deuteronomy 11 18,53,13,עינ,6,0.04009867210625805
Deuteronomy 9 18,Deuteronomy 10 10,22,5,ארבע,6,0.06708537934242216
Deuteronomy 9 18,Deuteronomy 10 10,22,5,לילה,3,0.03367464598377598
Deuteronomy 9 18,Deuteronomy 9 25,8,2,נפל,3,0.021129331395857636
Deuteronomy 9 18,Deuteronomy 10 10,22,5,ראשׁונ,6,0.03788693365838162
Deuteronomy 9 18,Deuteronomy 9 27,10,2,חטאת,3,0.019768862976122514
Deuteronomy 9 19,Deuteronomy 10 10,21,5,גמ,3,0.021927937896017526
Deuteronomy 9 19,Deuteronomy 9 25,7,1,שׁמד,3,0.07769498379683065
Deuteronomy 9 19,Deuteronomy 11 10,43,10,היא,6,0.02825616040700965
Deuteronomy 9 20,Deuteronomy 10 6,16,4,אהרנ,3,0.018551882504863
Deuteronomy 10 21,Deuteronomy 11 23,25,6,אלה,3,0.02952022280610434
Deuteronomy 10 13,Deuteronomy 11 22,32,8,שׁמר,6,0.07383340012079864
Deuteronomy 10 12,Deuteronomy 11 25,36,9,כל,18,0.1270569444376121
Deuteronomy 10 5,Deuteronomy 11 28,46,11,מנ,6,0.07586371543856403
Deuteronomy 9 23,Deuteronomy 10 11,18,4,אמר,6,0.050052735687544155
Deuteronomy 9 26,Deuteronomy 11 8,34,8,חזק,3,0.02951249030861158
Deuteronomy 10 8,Deuteronomy 11 24,39,9,עד,6,0.04879400024924692
Deuteronomy 9 28,Deuteronomy 11 29,53,13,שׁמ,12,0.05904044561220868
Deuteronomy 11 8,Deuteronomy 11 21,14,3,למענ,3,0.06314488943063604
Deuteronomy 9 28,Deuteronomy 11 24,48,12,מדבר,3,0.04612734694428586
Deuteronomy 10 7,Deuteronomy 11 11,27,6,מימ,3,0.03910777534068182
Deuteronomy 10 15,Deuteronomy 11 30,38,9,אחר,6,0.03499478364774341
Deuteronomy 10 6,Deuteronomy 11 6,23,5,ישׂראל,3,0.01717983744466429
Deuteronomy 9 23,Deuteronomy 10 3,10,2,עלה,3,0.0159713085133819
Deuteronomy 10 1,Deuteronomy 10 3,3,0,שׁנימ,3,0.04009867210625805
Deuteronomy 10 2,Deuteronomy 11 20,41,10,כתב,3,0.03441694582626951
Deuteronomy 10 1,Deuteronomy 11 14,36,9,עת,3,0.03177030721464285
Deuteronomy 10 18,Deuteronomy 10 19,2,0,גר,3,0.021620921810811742
Deuteronomy 11 6,Deuteronomy 11 20,15,3,בית,3,0.02773700906203702
Deuteronomy 11 6,Deuteronomy 11 24,19,4,רגל,3,0.024735843339817334
Deuteronomy 11 8,Deuteronomy 11 31,24,6,אתמ,3,0.017806421841748275
Deuteronomy 11 9,Deuteronomy 11 21,13,3,אדמה,3,0.03294810496020419
Deuteronomy 11 11,Deuteronomy 11 17,7,1,מטר,3,0.03245852847792086
Deuteronomy 11 19,Deuteronomy 11 31,13,3,ישׁב,3,0.02538162158458939
Deuteronomy 11 26,Deuteronomy 11 29,4,1,ברכה,3,0.027355081254554034
Deuteronomy 11 26,Deuteronomy 11 29,4,1,קללה,3,0.033818996897655995
Deuteronomy 11 26,Deuteronomy 13 19,57,14,אנכי,9,0.06651265442925133
Deuteronomy 11 26,Deuteronomy 14 2,59,14,פנה,9,0.05988909088939408
Deuteronomy 11 26,Deuteronomy 11 29,4,1,קללה,3,0.030943900368533152
Deuteronomy 11 27,Deuteronomy 13 19,56,14,שׁמע,9,0.04567638684311646
Deuteronomy 11 27,Deuteronomy 13 19,56,14,צוה,9,0.04630385711320927
Deuteronomy 11 28,Deuteronomy 13 6,42,10,דרכ,3,0.019301859789649677
Deuteronomy 11 28,Deuteronomy 13 14,50,12,הלכ,6,0.036462201043151676
Deuteronomy 11 28,Deuteronomy 13 14,50,12,אחר,12,0.04802959274152214
Deuteronomy 11 29,Deuteronomy 14 2,56,14,היה,6,0.05988909088939408
Deuteronomy 11 29,Deuteronomy 13 11,46,11,ארצ,12,0.08252635919927889
Deuteronomy 11 29,Deuteronomy 12 2,6,1,הר,3,0.01733300227594041
Deuteronomy 11 30,Deuteronomy 12 10,13,3,עבר,3,0.013934293294662116
Deuteronomy 11 30,Deuteronomy 12 10,13,3,ירדנ,3,0.022373452117250375
Deuteronomy 11 31,Deuteronomy 14 1,53,13,אתמ,6,0.03258524462204384
Deuteronomy 11 32,Deuteronomy 13 19,51,12,שׁמר,9,0.06273104431636145
Deuteronomy 12 1,Deuteronomy 12 30,30,7,אלה,3,0.015434619037736422
Deuteronomy 12 1,Deuteronomy 13 18,49,12,אב,3,0.012229904574259461
Deuteronomy 12 1,Deuteronomy 14 2,52,13,אדמה,3,0.018088227991608995
Deuteronomy 12 2,Deuteronomy 12 3,2,0,אבד,3,0.023618261339777534
Deuteronomy 12 2,Deuteronomy 12 26,25,6,מקומ,9,0.09718843011011913
Deuteronomy 12 2,Deuteronomy 12 30,29,7,גוי,3,0.030811821338787616
Deuteronomy 12 3,Deuteronomy 12 27,25,6,מזבח,3,0.023110669701253885
Deuteronomy 12 3,Deuteronomy 13 17,46,11,שׂרפ,3,0.021802033870992873
Deuteronomy 12 3,Deuteronomy 13 17,46,11,אשׁ,3,0.0153455415963346
Deuteronomy 12 5,Deuteronomy 14 1,47,11,שׂימ,3,0.017235989485984225
Deuteronomy 12 5,Deuteronomy 13 15,42,10,דרשׁ,3,0.02665867624289176
Deuteronomy 12 6,Deuteronomy 12 17,12,3,מעשׂר,3,0.05664052545274562
Deuteronomy 12 6,Deuteronomy 12 17,12,3,תרומה,3,0.02581273183202818
Deuteronomy 12 6,Deuteronomy 12 26,21,5,נדר,6,0.05162546366405636
Deuteronomy 12 6,Deuteronomy 12 21,16,4,בקר,3,0.040255939461159046
Deuteronomy 12 6,Deuteronomy 12 21,16,4,צאנ,3,0.04887786693306576
Deuteronomy 12 7,Deuteronomy 12 18,12,3,שׂמח,3,0.07549534689714647
Deuteronomy 12 7,Deuteronomy 13 11,36,9,בית,3,0.02537896814426992
Deuteronomy 12 8,Deuteronomy 13 16,40,10,פה,3,0.013169960587393295
Deuteronomy 12 8,Deuteronomy 14 1,44,11,עינ,6,0.036689713722778385
Deuteronomy 12 9,Deuteronomy 13 8,31,7,עד,3,0.011161453774516954
Deuteronomy 12 10,Deuteronomy 13 16,38,9,ישׁב,6,0.03715811545243231
Deuteronomy 12 11,Deuteronomy 12 26,16,4,מקומ,6,0.09718843011011913
Deuteronomy 12 12,Deuteronomy 13 14,34,8,עבד,9,0.08203995234709127
Deuteronomy 12 12,Deuteronomy 14 1,40,10,בנ,9,0.03875176469313735
Deuteronomy 12 12,Deuteronomy 12 19,8,2,לוי,3,0.04410374104980184
Deuteronomy 12 15,Deuteronomy 12 27,13,3,זבח,3,0.06162364267757523
Deuteronomy 12 15,Deuteronomy 14 19,55,13,טמא,6,0.04960650875464137
Deuteronomy 12 15,Deuteronomy 14 5,41,10,צבי,3,0.06079357123472584
Deuteronomy 12 15,Deuteronomy 14 5,41,10,איל,3,0.027003508190991714
Deuteronomy 12 16,Deuteronomy 12 27,12,3,שׁפכ,3,0.0367710268959992
Deuteronomy 12 16,Deuteronomy 14 9,44,11,מימ,3,0.01789152864940402
Deuteronomy 12 17,Deuteronomy 12 26,10,2,נדר,3,0.05162546366405636
Deuteronomy 12 19,Deuteronomy 12 30,12,3,פנ,3,0.029506451021157332
Deuteronomy 12 20,Deuteronomy 13 14,26,6,אמר,6,0.031705989294385103
Deuteronomy 12 21,Deuteronomy 14 24,54,13,שׂימ,3,0.017235989485984225
Deuteronomy 12 22,Deuteronomy 12 31,10,2,כנ,3,0.028536444006605405
Deuteronomy 12 23,Deuteronomy 14 19,47,11,הוא,9,0.03653379939748073
Deuteronomy 12 25,Deuteronomy 13 14,21,5,אחר,9,0.04802959274152214
Deuteronomy 12 25,Deuteronomy 13 19,26,6,ישׁר,3,0.04125853382471086
Deuteronomy 12 25,Deuteronomy 13 15,22,5,יטב,3,0.020744285515808633
Deuteronomy 12 26,Deuteronomy 14 25,50,12,אל,9,0.06341197858877021
Deuteronomy 12 28,Deuteronomy 15 5,57,14,שׁמע,9,0.04567638684311646
Deuteronomy 12 29,Deuteronomy 15 4,55,13,ירשׁ,3,0.0554612784098177
Deuteronomy 12 31,Deuteronomy 14 15,35,8,בת,3,0.03190442591275772
Deuteronomy 12 31,Deuteronomy 14 3,23,5,תועבה,3,0.02581273183202818
Deuteronomy 13 2,Deuteronomy 13 6,5,1,נביא,3,0.032355148670205634
Deuteronomy 13 2,Deuteronomy 13 6,5,1,חלמ,3,0.03398431527164737
Deuteronomy 13 2,Deuteronomy 13 6,5,1,חלומ,3,0.032355148670205634
Deuteronomy 13 3,Deuteronomy 14 25,42,10,הלכ,6,0.036462201043151676
Deuteronomy 13 5,Deuteronomy 15 5,49,12,מצוה,3,0.037289086862083966
Deuteronomy 13 5,Deuteronomy 14 23,38,9,ירא,3,0.017703870612694402
Deuteronomy 13 5,Deuteronomy 15 5,49,12,קול,3,0.01629262231102192
Deuteronomy 13 6,Deuteronomy 13 14,9,2,נדח,3,0.03398431527164737
Deuteronomy 13 7,Deuteronomy 15 5,47,11,אמ,3,0.03143861302829672
Deuteronomy 13 8,Deuteronomy 14 28,40,10,קצה,3,0.020744285515808633
Deuteronomy 13 10,Deuteronomy 14 1,11,2,מות,3,0.016009864247174047
Deuteronomy 13 13,Deuteronomy 14 26,33,8,שׁמ,6,0.10804233326415495
Deuteronomy 13 13,Deuteronomy 13 16,4,1,ישׁב,3,0.03715811545243231
Deuteronomy 13 13,Deuteronomy 15 7,43,10,אחד,3,0.021149140120224938
Deuteronomy 13 15,Deuteronomy 15 5,39,9,זאת,3,0.01268948407213496
Deuteronomy 14 3,Deuteronomy 16 8,58,14,אכל,24,0.17765277700988946
Deuteronomy 14 4,Deuteronomy 14 6,3,0,בהמה,3,0.022632944263701795
Deuteronomy 14 6,Deuteronomy 14 7,2,0,עלה,3,0.03653379939748073
Deuteronomy 14 6,Deuteronomy 14 7,2,0,שׁסע,3,0.03826953939728876
Deuteronomy 14 7,Deuteronomy 15 15,38,9,זה,6,0.028536444006605405
Deuteronomy 14 7,Deuteronomy 14 8,2,0,פרסה,3,0.06378256566214795
Deuteronomy 14 7,Deuteronomy 14 8,2,0,גרה,3,0.03959878819467465
Deuteronomy 14 10,Deuteronomy 14 29,20,5,אינ,3,0.01893582490350824
Deuteronomy 14 11,Deuteronomy 15 22,41,10,טהר,3,0.032221728690226915
Deuteronomy 16 4,Deuteronomy 16 16,13,3,ראה,3,0.02357895977122254
Deuteronomy 15 5,Deuteronomy 15 15,11,2,אנכי,3,0.06651265442925133
Deuteronomy 14 23,Deuteronomy 16 15,45,11,יומ,12,0.07306759879496146
Deuteronomy 15 5,Deuteronomy 15 15,11,2,צוה,3,0.04630385711320927
Deuteronomy 14 21,Deuteronomy 16 6,38,9,אמ,3,0.03143861302829672
Deuteronomy 14 24,Deuteronomy 16 4,33,8,מנ,3,0.040187179337228804
Deuteronomy 15 4,Deuteronomy 16 20,40,10,ארצ,9,0.08252635919927889
Deuteronomy 14 21,Deuteronomy 16 14,46,11,אתה,6,0.049201703785861056
Deuteronomy 15 9,Deuteronomy 16 3,18,4,על,6,0.0775035293862747
Deuteronomy 15 11,Deuteronomy 15 17,7,1,כנ,3,0.028536444006605405
Deuteronomy 14 23,Deuteronomy 16 7,37,9,בקר,6,0.040255939461159046
Deuteronomy 14 23,Deuteronomy 16 2,32,8,צאנ,6,0.04887786693306576
Deuteronomy 14 26,Deuteronomy 15 20,24,6,בית,3,0.02537896814426992
Deuteronomy 15 9,Deuteronomy 16 19,34,8,עינ,3,0.036689713722778385
Deuteronomy 14 15,Deuteronomy 16 14,52,13,בת,3,0.03190442591275772
Deuteronomy 15 7,Deuteronomy 16 5,22,5,אחד,3,0.021149140120224938
Deuteronomy 15 2,Deuteronomy 16 19,41,10,דבר,6,0.051147319156473026
Deuteronomy 15 9,Deuteronomy 15 16,8,2,אמר,3,0.031705989294385103
Deuteronomy 15 9,Deuteronomy 16 11,26,6,קרב,3,0.0338386241923599
Deuteronomy 14 21,Deuteronomy 15 21,30,7,או,3,0.0613821663853384
Deuteronomy 15 7,Deuteronomy 15 10,4,1,לבב,3,0.031491015119703376
Deuteronomy 15 15,Deuteronomy 16 12,21,5,מצרימ,6,0.036462201043151676
Deuteronomy 15 2,Deuteronomy 15 21,20,5,רע,3,0.03258524462204384
Deuteronomy 15 2,Deuteronomy 15 15,14,3,זה,3,0.028536444006605405
Deuteronomy 14 14,Deuteronomy 16 6,45,11,ערב,3,0.018088227991608995
Deuteronomy 14 22,Deuteronomy 16 15,46,11,תבואה,3,0.0275782701719994
Deuteronomy 14 25,Deuteronomy 14 26,2,0,כספ,3,0.01504781308849476
Deuteronomy 14 27,Deuteronomy 15 4,7,1,נחלה,3,0.0405005787108866
Deuteronomy 14 29,Deuteronomy 16 14,38,9,יתומ,3,0.03398431527164737
Deuteronomy 14 29,Deuteronomy 16 14,38,9,אלמנה,3,0.028585571352173347
Deuteronomy 14 29,Deuteronomy 16 15,39,9,מעשׂה,3,0.01848709280327257
Deuteronomy 15 4,Deuteronomy 15 11,8,2,אביונ,6,0.07653907879457753
Deuteronomy 15 12,Deuteronomy 16 8,20,5,שׁשׁ,3,0.016628163607312833
Deuteronomy 15 12,Deuteronomy 15 18,7,1,חפשׁי,3,0.04130995430040299
Deuteronomy 15 17,Deuteronomy 16 14,21,5,אמה,3,0.03543322053902955
Deuteronomy 16 3,Deuteronomy 16 16,14,3,מצה,3,0.025029509641450016
Deuteronomy 16 10,Deuteronomy 16 16,7,1,חג,6,0.061887800737066304
Deuteronomy 16 18,Deuteronomy 16 20,3,0,צדק,3,0.028585571352173347
Deuteronomy 16 18,Deuteronomy 18 5,30,7,שׁבט,3,0.02649733421532131
Deuteronomy 16 18,Deuteronomy 16 20,3,0,צדק,3,0.0356276504709346
Deuteronomy 16 20,Deuteronomy 19 5,50,12,חיה,3,0.02601034650182217
Deuteronomy 17 1,Deuteronomy 18 3,23,5,זבח,3,0.023041403388589215
Deuteronomy 17 1,Deuteronomy 19 16,58,14,ב,9,0.07464281790775336
Deuteronomy 17 2,Deuteronomy 19 5,46,11,מצא,3,0.039015519752733256
Deuteronomy 17 2,Deuteronomy 19 15,56,14,אחד,6,0.04217479721814445
Deuteronomy 17 3,Deuteronomy 19 6,46,11,אחר,3,0.03491933817945569
Deuteronomy 17 4,Deuteronomy 19 18,57,14,יטב,3,0.025854657390652788
Deuteronomy 17 6,Deuteronomy 19 17,54,13,שׁנימ,3,0.02540458611657081
Deuteronomy 17 8,Deuteronomy 17 8,1,0,בינ,3,0.01704176039760512
Deuteronomy 17 8,Deuteronomy 18 6,19,4,מקומ,3,0.025501237928545823
Deuteronomy 17 9,Deuteronomy 17 11,3,0,נגד,3,0.028208588781416983
Deuteronomy 17 9,Deuteronomy 18 7,19,4,לוי,6,0.054968734094009424
Deuteronomy 17 9,Deuteronomy 20 3,58,14,יומ,9,0.059194110380188035
Deuteronomy 17 9,Deuteronomy 19 17,51,12,המ,3,0.017700510759330632
Deuteronomy 17 10,Deuteronomy 19 9,42,10,שׁמר,3,0.018042666671388975
Deuteronomy 17 11,Deuteronomy 17 19,9,2,תורה,3,0.02409574690395144
Deuteronomy 17 11,Deuteronomy 17 20,10,2,סור,3,0.028208588781416983
Deuteronomy 17 12,Deuteronomy 17 20,9,2,בלת,3,0.025241883557223174
Deuteronomy 17 12,Deuteronomy 18 7,16,4,שׁרת,3,0.044301417546086304
Deuteronomy 17 12,Deuteronomy 19 12,43,10,שׁמ,12,0.06732932566182351
Deuteronomy 17 13,Deuteronomy 20 8,59,14,ירא,6,0.051485545450028834
Deuteronomy 17 14,Deuteronomy 19 14,43,10,ירשׁ,6,0.06144374236957123
